PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Haris Tabaković,ST,73,60,73,52,65,29,80
Marion Haelewyn,CB,73,62,39,57,54,74,73
Dani Calvo,CB,73,51,46,53,55,73,80
Leo Østigård,CB,73,60,37,50,61,71,79
Gustavo Velázquez,CB,73,74,31,47,55,72,78
Serge-Philippe Raux-Yao,CB,73,63,34,55,51,73,81
Marthine Østenstad,CB,73,66,40,55,50,75,71
Michael Keane,CB,73,40,49,62,58,73,74
Samir Caetano,CB,73,60,33,57,57,75,74
Dominique Heintz,CB,73,53,37,60,58,73,74
Dion Drena Beljo,ST,73,59,72,49,69,31,75
Arouna Sangante,CB,73,54,34,59,59,73,75
Wout Faes,CB,73,52,39,54,60,73,75
Alberto Dossena,CB,73,50,43,52,59,75,74
Facundo Garcés,CB,73,52,37,53,61,73,77
Daniel Ballard,CB,73,60,30,53,57,72,81
Boubakar Kouyaté,CB,73,58,36,50,58,73,78
Siebe Van der Heyden,CB,73,59,34,57,53,74,75
Andrew Omobamidele,CB,73,69,27,52,56,73,75
Nicolas Pallois,CB,73,34,54,58,55,74,76
Nathan Zézé,CB,73,61,36,51,60,75,68
Victoria Krug,CB,73,58,36,55,55,74,72
Robert Glatzel,ST,73,56,73,49,66,30,75
Torrente,CB,73,65,31,54,49,73,77
Nicolás Freire,CB,73,67,29,46,53,71,82
Melissa Friedrich,CB,73,39,47,56,59,73,74
Jade Rose,CB,73,74,23,46,60,73,72
Cameron Burgess,CB,73,48,37,57,54,73,78
Santiago Núñez,CB,73,61,29,49,50,72,86
Chris Mepham,CB,73,47,37,55,61,74,72
Caleb Okoli,CB,73,58,30,49,57,74,78
Maureen Cosson,CB,73,42,38,58,61,75,71
Armando Izzo,CB,73,43,37,49,65,75,73
Tomás Cardona,CB,73,42,41,49,58,75,77
Amelie Thöle,CB,73,52,40,53,58,76,63
Noë Dussenne,CB,73,32,50,52,51,75,81
Gregory Wüthrich,CB,73,45,35,51,54,72,83
Jake Cooper,CB,73,48,32,48,53,72,83
Facundo Mallo,CB,73,60,31,44,48,73,79
Bamo Meïté,CB,73,51,33,47,57,75,72
Montassar Talbi,CB,73,56,30,42,57,73,76
Justin de Haas,CB,73,62,32,43,43,74,79
Mike Eerdhuijzen,CB,73,52,25,54,47,74,78
Willy Boly,CB,73,34,36,59,55,74,71
Harry Souttar,CB,73,46,28,51,54,73,75
Jorge Fernandes,CB,73,34,34,48,57,74,80
Jan Bednarek,CB,73,43,22,55,55,74,77
Toni Borevković,CB,73,45,30,47,49,74,80
Joe Worrall,CB,73,48,25,51,45,75,76
Jamaal Lascelles,CB,73,37,35,51,50,74,71
Julien Laporte,CB,73,39,29,46,49,73,77
Olivier Kemen,CM,72,77,69,67,74,68,81
Hugo Vetlesen,CDM,72,81,68,70,77,67,72
Lucas Robertone,CM,72,75,70,72,74,68,75
Filippo Ranocchia,CM,72,77,69,73,74,64,74
Patrick van Aanholt,LB,72,83,66,69,73,67,72
Tonny Vilhena,CM,72,70,71,72,71,72,74
Bruno Zuculini,CM,72,66,72,70,72,70,79
Maurits Kjaergaard,CM,72,75,70,72,72,63,77
Alan Browne,CM,72,70,69,70,72,69,78
Junior Dina Ebimbe,RM,72,79,64,69,73,69,74
Mats Rits,CM,72,70,69,71,71,72,74
Mohammed Kanno,CM,72,72,69,70,71,69,76
Ali Adnan,LB,72,74,66,68,70,69,80
Deian Sorescu,RM,72,86,72,65,70,61,73
Chow Tim,CM,72,73,68,70,70,68,77
Marios Vrousai,RB,72,76,68,71,73,67,71
Mamadou Sangaré,CM,72,82,64,68,74,68,69
Sofiane Bendebka,CDM,72,74,71,68,73,65,73
Leles Carrión,CM,72,78,68,70,67,67,74
Wes Burns,RM,72,89,67,63,73,60,71
Riley McGree,LM,72,78,67,69,73,63,73
Raphael Obermair,RM,72,83,64,67,71,65,73
Oscar Højlund,CM,72,78,64,68,73,71,69
Carol Marín,CM,72,78,67,72,75,61,69
Ulrik Saltnes,CM,72,70,66,69,69,69,79
Dani de Wit,CAM,72,54,75,69,70,71,83
Robert Ljubičić,CM,72,77,64,70,73,65,73
José Cifuentes,CM,72,71,61,68,73,71,78
Cebrail Makreckis,RB,72,80,61,69,72,66,74
Jaroslav Zelený,CB,72,74,62,69,70,71,75
Filip Mladenović,LB,72,83,67,69,69,65,68
Sultan Al Ghannam,RB,72,82,60,72,74,63,70
Gonzalo Abrego,CM,72,69,61,70,73,66,82
Dimitri Bisoli,CM,72,72,69,68,71,68,72
John Björkengren,CDM,72,78,59,69,69,69,76
Federico Redondo,CM,72,72,61,69,72,69,77
Anders Christiansen,CAM,72,68,71,70,74,65,71
Hassane Kamara,LB,72,82,62,67,74,66,68
Marcelo Saracchi,LB,72,79,63,69,73,65,70
Tomoki Iwata,CDM,72,75,64,66,69,68,77
Adrian Șut,CDM,72,71,67,69,66,69,77
Million Manhoef,RM,72,85,67,63,73,56,75
Daniele Casiraghi,CM,72,73,69,72,71,62,72
Alfred Duncan,CM,72,67,64,70,71,71,75
Sascha Horvath,CM,72,81,68,72,77,57,63
Silvan Widmer,RB,72,73,62,70,71,70,72
Finn Porath,LM,72,76,64,68,73,67,70
Gaius Makouta,CDM,72,65,66,68,73,66,80
Paik Seung Ho,CDM,72,67,67,70,73,66,75
Melle Meulensteen,CDM,72,69,67,66,70,70,76
Benjamin Nygren,CM,72,71,73,71,72,60,71
Corpas,RM,72,84,64,69,71,62,68
Loïc Lapoussin,LM,72,71,67,70,74,65,71
Alhassan Yusuf,CDM,72,76,59,67,73,67,76
Sebastián Pedroza,CDM,72,72,63,71,69,69,74
Nuno Santos,LM,72,76,69,71,72,63,67
Nicolai Remberg,CM,72,64,59,65,71,74,85
Ole Kristian Selnæs,CM,72,61,67,72,71,68,78
Lukas Görtler,CM,72,69,69,75,68,59,77
Mats Köhlert,LB,72,78,63,72,72,64,68
Antoine Bernede,CM,72,70,66,69,74,69,69
Abdou Harroui,CM,72,69,69,69,74,67,69
Facundo Waller,LM,72,76,68,71,72,67,63
Raquel Morcillo,LB,72,75,65,70,73,68,66
Óscar Sielva,CM,72,60,71,72,69,67,77
Mirko Pigliacelli,GK,72,72,71,83,72,48,70
Lucas Castro,CAM,72,58,72,71,73,65,77
Jari Vandeputte,CM,72,80,65,73,73,61,64
Richie Laryea,RM,72,81,61,65,74,64,71
Ricardo Mangas,LM,72,77,63,65,73,64,74
Jessy Deminguet,CM,72,70,63,72,74,64,73
Gift Links,LB,72,87,56,67,74,64,68
Michel Ndary Adopo,CM,72,70,60,68,72,69,77
Tomáš Suslov,CAM,72,78,71,71,75,52,69
Ondřej Lingr,LM,72,71,71,68,74,53,79
Jhoanner Chávez,LB,72,85,60,66,72,66,67
Michele Collocolo,CM,72,70,62,69,69,68,78
Uran Bislimi,CM,72,69,66,71,74,64,72
Matheus Araújo,LB,72,69,66,69,68,70,74
Violeta Quiles,LM,72,78,65,68,73,66,66
Lucas Cepeda,LW,72,82,71,65,71,50,76
Viktor Claesson,CAM,72,69,70,68,73,62,73
Simon Gustafson,CM,72,60,70,73,71,65,76
Luke O'Nien,CB,72,72,58,65,68,70,82
Ryan Hollingshead,LB,72,60,66,67,70,71,81
Théo Valls,CM,72,68,67,74,72,64,70
Joël Drommel,GK,72,73,71,75,74,51,71
Gustavo Sauer,RM,72,76,69,69,71,55,75
Aleix Febas,CM,72,74,61,72,74,64,70
Amor Layouni,RW,72,92,71,64,70,41,77
Karl Darlow,GK,72,73,70,66,75,58,72
Andy Najar,RB,72,71,63,69,74,71,66
Mari José,LW,72,70,75,73,73,54,69
Amir Richardson,CM,72,73,64,68,72,67,70
Àlex Sala,CDM,72,65,68,67,69,70,75
Jens Stryger Larsen,RB,72,73,60,66,67,68,79
Lucas Hoyos,GK,72,74,69,68,75,61,66
Ben Whiteman,CDM,72,63,65,72,68,67,78
Mads Emil Madsen,CM,72,62,62,69,72,68,80
Pasquale Mazzocchi,RB,72,76,59,72,73,68,65
Liberato Cacace,LB,72,72,60,67,71,69,74
Hayley Lauder,CM,72,71,65,72,72,68,65
Ștefan Târnovanu,GK,72,72,69,68,74,56,74
Ismaël Koné,CM,72,78,63,68,71,64,69
Lina Hausicke,CM,72,66,67,72,70,70,68
Joelle Anderson,CB,72,59,67,72,73,72,70
Marnon Busch,RB,72,85,53,64,70,66,74
Connor Barron,CDM,72,70,61,72,69,65,75
Carl Rushworth,GK,72,72,70,71,73,55,71
Anton Gaaei,RB,72,81,64,63,66,64,74
Morlaye Sylla,LM,72,81,66,67,73,61,64
Arola Aparicio,RM,72,83,65,67,73,63,61
Demir Ege Tıknaz,CDM,72,69,65,66,69,68,75
Petros,CDM,72,61,65,67,70,68,80
Miki Yamane,RB,72,77,61,66,68,67,72
Rúben Vinagre,LB,72,82,55,70,76,63,65
Enzo Copetti,ST,72,81,69,64,69,49,79
Junior Messias,CM,72,76,73,72,76,58,56
Daam Foulon,LM,72,72,58,70,73,65,73
Tobias Gulliksen,CAM,72,79,66,67,77,53,69
Niels Nkounkou,LB,72,83,49,69,74,65,71
Miku Kojima,CM,72,70,60,69,73,72,67
Dan Nistor,CAM,72,63,69,75,72,60,71
Fernando Zuqui,CM,72,67,63,71,72,68,69
Daniel Mancini,RM,72,77,67,69,74,56,67
Lewis O'Brien,CM,72,66,62,66,75,69,72
Owen Wijndal,LB,72,78,54,70,71,67,70
Lucas Blondel,RB,72,79,61,61,71,68,70
Gaëtan Poussin,GK,72,75,66,63,77,56,73
Gonçalo Franco,CDM,72,65,64,69,72,67,73
Rodrigo Huescas,RB,72,83,63,67,70,65,62
Antonia Halverkamps,RW,72,75,67,72,70,58,68
Loïc Négo,RB,72,75,64,68,69,67,66
Jonathan Viera,CAM,72,69,70,73,74,61,62
Karim Onisiwo,ST,72,72,70,63,71,50,83
Casper De Norre,CDM,72,64,65,68,73,68,71
Nicklas Røjkjær,CM,72,70,68,68,70,63,70
Enzo Loiodice,CM,72,66,64,70,73,69,67
Álex Sola,RM,72,75,61,65,72,63,73
Jan Thielmann,RM,72,81,69,66,72,54,67
Anna Torrodà,CM,72,68,65,70,70,67,69
Samantha Kerr,CDM,72,65,69,68,75,67,65
Thea Bjelde,CM,72,76,66,68,76,67,56
Christian Ordoñez,CDM,72,83,45,64,70,66,81
Lautaro Acosta,CAM,72,82,68,70,75,53,60
Perry Ng,RB,72,72,59,65,67,70,75
Emmanuel Boateng,ST,72,91,71,61,72,39,74
Patrick Pentz,GK,72,71,70,70,74,53,70
Arijanet Murić,GK,72,73,71,75,73,45,71
Miha Zajc,CM,72,62,71,74,73,64,64
Amath Ndiaye,LM,72,85,70,67,74,49,63
Ghislain Konan,LB,72,79,51,66,70,68,74
Warren Bondo,CM,72,74,61,69,75,66,63
Théo Leoni,CM,72,69,67,72,71,63,66
Aaron Zehnter,LM,72,74,64,72,70,64,64
Álex Valle,LB,72,81,56,67,72,67,65
Martina Šurnovská,CM,72,73,65,65,72,66,67
Shea Charles,CM,72,62,61,73,69,69,74
Ousmane Diao,CB,72,77,59,57,64,69,81
Menglu Shen,LB,72,71,62,71,71,68,64
Moussa Sissoko,CM,72,51,64,72,70,70,80
Martin Linnes,RB,72,82,58,64,70,65,68
Marcel Schuhen,GK,72,73,69,67,74,53,71
Ludwig Augustinsson,LB,72,65,59,73,67,70,73
Lukas Lerager,CDM,72,63,65,64,64,70,81
Javier Cabrera,RM,72,77,66,69,72,53,70
Marcus Pedersen,RB,72,89,49,68,71,64,66
Luís Maximiano,GK,72,71,70,69,73,55,69
Lucy Hope,RB,72,61,62,69,72,71,72
Facundo Farías,CAM,72,84,71,65,78,39,70
Reena Wichmann,LM,72,66,64,71,70,66,70
Marco Silvestri,GK,72,72,71,57,74,59,73
Dani Jiménez,GK,72,72,70,70,71,50,73
Sam Byram,LB,72,72,57,65,70,71,71
Jorrit Hendrix,CDM,72,68,59,66,67,70,76
Angus Gunn,GK,72,73,71,70,74,48,70
Roger Martínez,ST,72,73,72,66,75,41,79
Ante Rebić,LM,72,76,71,70,71,46,72
Felipe Román,RB,72,82,56,65,64,65,74
Anis Mehmeti,LM,72,76,69,67,74,54,66
Woyo Coulibaly,RB,72,75,52,66,71,69,73
Alexander Bernhardsson,ST,72,81,70,64,74,48,69
Verena Wieder,ST,72,77,71,69,73,47,69
Lucía Martínez,CDM,72,71,54,74,71,69,67
Rofiat Imuran,LB,72,76,58,65,72,68,67
Mathis Amougou,CM,72,71,57,68,74,67,68
Hal Hershfelt,CDM,72,70,58,64,72,71,70
Warner Hahn,GK,72,72,69,73,73,48,70
Dante Vanzeir,ST,72,84,69,69,72,38,73
Michaël Cuisance,CM,72,69,67,75,77,51,66
Álex Centelles,LB,72,74,52,67,69,66,77
Jesús Ferreira,ST,72,80,70,69,74,46,66
Ezequiel Piovi,CDM,72,59,66,69,73,67,71
Tatsuhiro Sakamoto,RM,72,76,63,69,75,62,60
Lucas Gourna-Douath,CDM,72,75,52,64,71,69,74
Reda Khadra,CAM,72,85,66,67,76,48,63
Enric Llansana Beuse,CDM,72,63,60,64,65,73,80
María De Alharilla,RB,72,61,56,69,73,72,74
Ainhoa Alguacil,CM,72,76,64,72,71,62,60
Niccolò Pisilli,CM,72,67,66,68,73,69,62
Jonna van de Velde,LB,72,73,60,67,70,69,66
Charalampos Kostoulas,ST,72,86,68,61,71,41,77
Morten Thorsby,CM,72,55,62,69,71,72,75
Gustav Berggren,CM,72,59,59,68,69,68,81
Emre Akbaba,CAM,72,66,73,73,71,58,63
Callum Brittain,RB,72,79,52,65,70,66,72
Lewis Travis,CDM,72,65,59,65,68,69,78
László Bénes,CM,72,67,75,75,74,49,64
Grigoris Kastanos,CAM,72,74,70,71,74,55,60
Dela,CB,72,72,60,63,63,73,73
Ezequiel Centurión,GK,72,74,68,66,73,52,71
Armin Gigović,CM,72,65,61,70,74,60,74
Warren Kamanzi,RB,72,81,52,65,71,68,67
Jairo Concha,CM,72,70,69,69,70,60,66
Christy Gavory,CM,72,70,68,71,75,62,58
Paige Metayer,RB,72,64,60,67,70,71,72
Lea Paulick,GK,72,72,69,68,73,47,75
Oona Siren,CM,72,61,64,70,70,69,69
Kenny McLean,CDM,72,58,67,68,71,66,73
George Saville,CDM,72,58,65,70,69,68,73
Dimitrios Kourbelis,CDM,72,75,52,64,67,70,75
Brayan Cortés,GK,72,70,70,71,75,48,69
Bartosz Kapustka,CM,72,75,67,71,71,57,62
Gyrano Kerk,RM,72,83,73,64,72,35,76
Marvin Mehlem,CM,72,70,66,70,75,58,64
Facundo Cambeses,GK,72,74,68,64,75,52,70
Liam Millar,LM,72,85,66,66,75,52,59
Dapo Afolayan,RW,72,79,71,66,74,44,69
Luka Ivanušec,LW,72,57,69,70,79,57,71
Salinas,LB,72,77,56,65,69,69,67
Kaine Kesler-Hayden,RB,72,78,54,67,72,67,65
Féli Delacauw,RM,72,76,61,69,72,62,63
Dolores Silva,CM,72,65,60,71,67,73,67
Jacopo Fazzini,CAM,72,68,68,71,75,60,61
Altimira,RB,72,73,57,67,73,67,66
Ana Franco,LM,72,79,70,68,72,46,68
Estella,RB,72,68,49,65,71,71,79
Kristoffer Nordfeldt,GK,72,70,69,72,70,50,71
Luis Mejía,GK,72,69,67,68,75,52,71
Fernando,GK,72,71,70,71,71,48,71
Anthony Jung,CB,72,62,62,65,65,73,75
Federico Carrizo,CAM,72,79,70,70,73,46,64
Simone Scuffet,GK,72,72,70,64,75,50,71
Alessandro Zanoli,RB,72,77,54,65,69,69,68
Hillary Diaz,CB,72,77,53,64,62,72,74
Denis Huseinbašić,CM,72,67,62,65,73,64,71
Nurija van Schoonhoven,CM,72,69,67,71,69,60,65
Mamadou Samassa,GK,72,72,70,68,69,49,73
Rasmus Falk,CM,72,71,54,69,77,65,65
Bobby De Cordova-Reid,RM,72,69,70,70,74,60,58
Patrick Ciurria,CAM,72,77,72,71,74,53,54
Jack Stacey,RB,72,71,55,65,69,68,73
Mads Pedersen,LB,72,77,52,65,73,68,66
Niklas Schmidt,CM,72,55,70,74,74,60,68
Jakub Markovič,GK,72,71,72,74,73,42,69
Gustav Ludwigson,LM,72,90,67,63,71,30,80
Mats Deijl,RB,72,69,58,62,66,70,76
Tyler Morton,CDM,72,64,59,74,73,66,65
Lewis Miley,CM,72,65,61,72,73,64,66
Chandra Davidson,LW,72,74,70,67,72,51,66
Amar Memić,RM,72,81,69,68,73,48,61
Josan,RM,72,80,67,66,74,67,46
Florian Müller,GK,72,72,67,71,79,43,68
Tete Morente,LM,72,80,67,70,73,43,67
Christian Oliva,CDM,72,61,62,67,67,70,73
Joel Pereira,RB,72,74,53,72,69,65,67
Kim Bong Soo,CDM,72,67,58,63,65,68,79
Ingibjörg Sigurðardóttir,CB,72,69,58,63,66,74,70
Clau Blanco,LB,72,77,64,71,73,65,50
Estrella Merino Gonzalez,RB,72,74,65,63,69,69,60
Javier Burrai,GK,72,72,71,70,71,44,71
Salih Uçan,CM,72,53,69,75,74,66,62
Konstantinos Laifis,CB,72,59,58,66,69,73,74
Scott Twine,RM,72,77,70,71,73,55,53
Federico Gattoni,CB,72,71,60,60,64,72,72
Hugo Guillamón,CM,72,52,64,67,71,75,70
Pascal Loretz,GK,72,72,70,68,73,44,72
Yukhym Konoplia,RB,72,81,47,69,69,67,66
Lúcia Alves,LM,72,75,50,69,76,67,62
Alice Pinguet,GK,72,70,70,70,75,45,69
Bruno Onyemaechi,LB,72,80,47,64,67,69,72
Patri Ojeda,CB,72,63,60,63,68,73,72
Andrea Álvarez,ST,72,75,74,63,74,41,72
Alexis Manyoma,RM,72,84,63,69,73,50,60
Darío Osorio,RW,72,80,69,67,73,45,65
Sondre Tronstad,CDM,72,55,63,68,70,69,73
Josh Windass,CAM,72,85,72,67,73,35,66
Leart Paqarada,LB,72,69,47,73,72,66,71
Facundo Altamirano,GK,72,71,68,70,74,45,70
Rafa Mir,ST,72,73,72,65,67,45,76
Ivica Ivušić,GK,72,72,71,72,72,41,70
Gonzalo Villar,CM,72,55,60,72,73,69,69
Han-Noah Massengo,CDM,72,68,48,66,74,70,72
Nawaf Al Aqidi,GK,72,75,69,67,74,47,66
Marvin Keller,GK,72,73,70,70,74,38,73
Dóra Zeller,LM,72,74,70,66,73,47,68
Judith Steinert,LB,72,76,53,64,66,69,70
Yira Sor,ST,72,90,71,62,76,37,62
Walid Cheddira,ST,72,79,72,64,67,41,75
Nadjma Ali Nadjim,RM,72,89,70,64,71,37,67
Anaële Le Moguédec,CM,72,66,63,68,71,63,67
Diego Luna,LM,72,79,64,66,76,42,71
Gabriel Moscardo,CDM,72,65,52,62,71,71,77
Jonjoe Kenny,RB,72,69,54,66,68,69,71
Mark Travers,GK,72,73,69,69,74,40,72
Luca Zanimacchia,RM,72,73,69,70,69,58,58
Carlos Miguel Coronel,GK,72,71,70,73,73,39,71
Javier Méndez,CB,72,65,58,60,62,72,80
Sandy MacIver,GK,72,70,72,73,72,35,75
Victor Edvardsen,ST,72,85,71,66,70,28,77
Tom Fellows,RM,72,83,64,69,72,46,63
Gina Chmielinski,CAM,72,64,69,70,70,64,60
Maja Sternad,ST,72,76,71,69,69,43,69
Laura Bourgouin,CAM,72,74,72,69,75,37,70
Tadeo Allende,RM,72,80,74,65,69,36,73
Vladyslav Kochergin,CM,72,66,69,70,70,55,67
Besfort Zeneli,CM,72,71,65,68,70,56,67
Dmytro Kryskiv,CM,72,67,63,71,71,62,63
Álvaro Núñez,RB,72,75,44,68,70,67,73
Olaya Rodríguez,CAM,72,75,64,71,72,52,63
Ivan Smolčić,RB,72,63,52,62,68,74,77
Tomáš Ladra,CAM,72,74,69,71,73,45,64
Elseid Hysaj,LB,72,71,51,66,71,71,66
Odysseas Vlachodimos,GK,72,73,72,66,71,42,72
Federico Mancuello,CAM,72,62,67,77,74,55,61
Romulo Otero,CAM,72,71,76,73,75,41,60
Ezkieta,GK,72,71,70,67,75,44,69
Henry Onyekuru,LM,72,90,72,63,74,35,62
Will Smallbone,CM,72,56,64,70,74,67,65
Tomáš Čvančara,ST,72,81,70,65,69,33,78
Luca Netz,LB,72,73,48,69,72,68,66
Julia Pollak,LB,72,74,49,69,67,69,68
João Mendes,LB,72,77,47,66,67,68,71
Kristian Eriksen,CAM,72,72,70,67,72,44,71
Chloé Tapia,LB,72,70,54,62,71,69,70
Mateo Chávez,LB,72,82,45,64,71,65,68
Dimitrios Pelkas,CAM,72,74,69,72,74,44,62
Gennaro Tutino,ST,72,81,73,68,72,38,63
Pedro Gallese,GK,72,71,71,64,73,46,70
Felix Götze,CB,72,68,51,64,67,72,73
Dennis Cirkin,LB,72,78,55,64,68,67,63
Joe Mendes,RB,72,85,40,63,75,65,67
Matteo Cancellieri,LM,72,79,71,69,77,38,61
Delanie Sheehan,CM,72,54,71,72,73,52,73
Eartha Cumings,GK,72,71,69,69,72,41,73
Mathias Delorge,CM,72,62,60,74,67,61,71
Laura Camino,LM,72,74,69,69,70,41,72
Zine,ST,72,93,67,59,73,35,68
Kees Smit,CAM,72,61,60,71,77,60,65
Kosta Nedeljković,RB,72,81,44,65,69,68,67
Raúl Fernández,GK,72,71,73,67,71,38,74
Massimo Luongo,CDM,72,52,65,67,69,70,71
Jordan Larsson,RM,72,81,70,65,73,35,70
Jordan Morris,ST,72,79,69,61,67,38,80
Mauricio Martínez,CDM,72,53,59,67,69,66,80
Alexis Canelo,LM,72,84,72,67,70,28,73
Luca de la Torre,CM,72,64,61,72,73,62,62
Devis Vásquez,GK,72,72,68,71,75,38,70
Nolaskoain,CDM,72,54,59,63,65,72,81
Stanley Nsoki,CB,72,78,38,62,67,72,77
Illan Meslier,GK,72,71,72,70,73,38,70
Hanna Németh,CB,72,55,55,67,68,72,77
Alicia Redondo,CDM,72,67,56,66,67,72,66
Nery Domínguez,CB,72,49,61,70,68,73,72
Hamza Choudhury,RB,72,64,50,66,67,73,73
Bartosz Mrozek,GK,72,71,70,68,73,38,73
Cezary Miszta,GK,72,71,72,70,75,34,71
Franquesa,LB,72,75,52,65,69,66,66
Darlin Yongwa,LB,72,85,40,61,69,67,71
Osman Bukari,RW,72,85,67,62,76,37,66
Ilyas Chaira,LM,72,79,69,69,73,40,63
Wang Yanwen,CM,72,73,67,71,72,50,60
Welington,LB,72,75,52,66,70,67,63
Mary Alice Vignola,LB,72,66,53,60,66,72,76
Uchenna Kanu,LW,72,74,68,68,74,42,67
Kayla Rendell,GK,72,71,72,74,71,35,69
Florent Hanin,LB,72,73,44,66,68,69,72
Steven Skrzybski,ST,72,76,74,65,72,39,66
Puertas,LM,72,70,71,71,72,43,65
Kelechi Iheanacho,ST,72,70,73,68,72,38,71
Dimitri Lavalée,LB,72,66,50,63,66,71,76
Lyle Foster,ST,72,81,72,61,69,36,73
Ignacio Aliseda,LM,72,86,69,66,74,36,61
José Gragera,CDM,72,61,50,66,66,74,75
Sebastián Meza,GK,72,72,70,73,73,33,71
Emily Orman,GK,72,68,70,67,71,43,73
Elias Baum,RB,72,75,50,61,68,67,71
Eider Arana,CB,72,58,52,68,67,71,76
Birger Meling,LB,72,73,51,64,70,69,64
David Costas,CB,72,69,46,63,67,71,75
Max Aarons,RB,72,76,42,62,72,68,71
César Gelabert,CM,72,71,67,72,72,51,58
Ersin Destanoğlu,GK,72,70,72,68,71,38,72
Nathan Ngoumou,RM,72,89,70,64,71,33,64
Ivor Pandur,GK,72,72,70,64,77,39,69
Saskia Matheis,CM,72,48,64,67,73,67,72
Vladyslav Dubinchak,LB,72,77,46,70,71,68,59
Kaylie Collins,GK,72,73,67,69,73,37,72
Franculino,ST,72,78,71,63,72,37,70
James Forrest,RW,72,77,69,69,73,49,53
Mark Delgado,CDM,72,67,52,66,67,68,70
Steven Moreira,CB,72,73,33,67,71,72,74
Elijah Adebayo,ST,72,74,70,53,69,45,79
Thibault De Smet,LB,72,66,52,64,68,68,72
Ado Onaiwu,ST,72,78,72,63,69,38,70
Nico Mantl,GK,72,72,71,69,75,33,70
Ben Johnson,RB,72,69,47,64,68,72,70
Ibrahim Sadiq,RM,72,86,66,61,75,33,69
Yohei Takaoka,GK,72,73,71,67,71,38,70
Thierno Ballo,LW,72,87,65,64,75,50,49
Killian Sardella,RB,72,73,38,67,73,67,72
Michaela Brandenburg,CB,72,62,53,66,63,73,73
Manu Silva,CDM,72,59,51,66,64,69,81
Leo Sauer,LW,72,88,63,64,76,39,60
Lotte Keukelaar,LW,72,82,68,68,71,42,59
Villalibre,ST,72,71,73,56,69,39,81
Carlos Lampe,GK,72,70,69,67,74,34,75
Pier Barrios,CB,72,69,47,64,59,70,80
Gabriel Castellón,GK,72,74,70,58,75,43,69
Colby Bishop,ST,72,66,71,60,67,42,83
Marvelous Nakamba,CDM,72,57,54,62,71,71,74
Agustín Urzi,LM,72,87,63,64,74,36,65
Claudiu Petrila,LW,72,91,65,68,72,33,60
Anouar Ait El Hadj,CAM,72,70,69,69,76,44,61
Luciano Valente,CAM,72,69,62,69,74,47,68
Marisa Olislagers,LB,72,68,51,65,68,71,66
Juliette Vidal,CDM,72,65,52,60,66,72,74
Christy Ucheibe,CDM,72,71,48,61,65,75,69
Kayla Fischer,ST,72,75,68,69,74,38,65
Kassoum Ouattara,LB,72,77,44,65,69,66,68
Demarai Gray,LM,72,81,69,65,77,38,58
Marcus Mathisen,CB,72,58,55,60,62,71,82
Christian Fassnacht,RM,72,76,67,68,72,36,69
Afimico Pululu,ST,72,85,70,58,73,27,75
Jonathan Levi,RW,72,79,71,68,69,37,64
Tyrese Campbell,ST,72,81,72,60,71,33,71
Alex Cochrane,LB,72,73,45,66,68,68,68
Cyril Ngonge,RM,72,82,72,66,75,35,58
Daniel Elfadli,CB,72,65,52,59,61,73,78
Karim Konaté,ST,72,84,70,56,74,40,64
Dejan Zukić,CAM,72,71,69,72,69,45,61
Álex Fernández,CM,72,46,67,75,68,67,64
Mikael Uhre,ST,72,84,69,52,68,37,77
Barış Atik,LW,72,73,69,70,77,41,57
Odsonne Edouard,ST,72,66,73,65,71,45,67
Omar Richards,LB,72,75,47,63,73,69,60
Maarten Paes,GK,72,72,68,70,74,31,72
Klauss,ST,72,64,73,62,66,36,86
Lize Kop,GK,72,73,66,70,73,30,75
Jim Allevinah,RM,72,82,69,66,73,47,50
Rodrigo Gomes,RW,72,79,67,64,75,52,50
Jordy Makengo,LB,72,82,36,62,66,69,72
Noémie Carage,CB,72,67,44,63,65,72,76
Harrison Reed,CDM,72,53,60,71,68,71,63
Yassine Benzia,CAM,72,66,70,72,74,45,59
Tobias Lawal,GK,72,77,68,67,74,30,70
Hassan Tombakti,CB,72,83,35,57,64,73,74
Vicente Pizarro,CDM,72,63,53,65,70,66,69
Ivo Grbić,GK,72,73,69,70,73,32,69
Lukas Hornicek,GK,72,72,67,69,75,28,75
Soumaila Coulibaly,CB,72,85,36,54,65,69,77
Junior Mwanga,CDM,72,63,50,62,68,71,72
Joaquin Seys,RB,72,81,35,67,69,67,66
Ally Samatta,ST,72,75,70,62,68,37,73
Ignatius Ganago,ST,72,80,71,61,74,34,65
Javi Sánchez,CB,72,65,56,55,61,72,76
Yari Verschaeren,CM,72,68,70,74,79,44,50
Wilson Isidor,ST,72,81,71,60,70,31,72
Valentin Mihăilă,LM,72,92,66,65,73,33,56
Giannis Michailidis,CB,72,62,51,65,62,72,73
Matías Espinoza,LB,72,76,45,64,64,66,70
André Franco,RM,72,71,68,71,72,41,62
Justin Hammel,GK,72,75,70,70,77,23,70
Nicole Kozlova,ST,72,64,74,63,70,45,68
Laura Sánchez,GK,72,74,72,65,72,31,70
Stefan Frei,GK,72,71,68,67,74,30,74
Dawid Kownacki,ST,72,73,72,64,72,35,68
David Terans,CAM,72,81,71,69,72,31,60
Mads Frøkjær,CAM,72,62,66,70,74,48,64
