PlayerName,Position,OverallRating,PaceRating,ShootRating,PassRating,DribRating,DefenseRating,PhysicalRating
Pauleta Sancho,LB,74,77,65,68,71,72,68
Nicola Sansone,CAM,74,71,71,70,78,44,54
Josh Sargent,ST,74,72,73,63,69,48,79
Amir Sâyoud,RM,74,74,71,73,77,32,65
Saba Sazonov,CB,74,63,40,58,61,74,75
Joe Scally,RB,74,74,49,64,71,71,72
András Schäfer,CM,74,74,62,69,75,65,66
Bart Schenkeveld,CB,74,68,40,61,65,74,77
Alexander Schlager,GK,74,73,72,66,76,46,73
Ivan Schranz,LM,74,81,75,68,72,63,75
Marcel Schuhen,GK,74,74,71,70,76,53,72
Stefan Schwab,CM,74,63,71,75,72,70,75
Alex Scott,CM,74,73,62,73,79,65,68
Ibrahim Šehić,GK,74,70,74,63,74,32,77
Alidu Seidu,CB,74,58,43,61,70,75,67
Ryan Sessegnon,LB,74,77,64,72,76,71,64
Petr Ševčík,CDM,74,69,69,76,76,68,70
Ahmed Sharahili,CB,74,75,33,61,64,74,77
Andrea Sierra,RB,74,76,53,67,69,69,56
Leonardo Sigali,CB,74,59,51,60,61,74,75
Danylo Sikan,ST,74,79,72,56,69,28,67
Martín Silva,GK,74,77,73,73,75,31,74
Catarina Amado,RB,74,77,59,66,69,68,70
Cesinha,ST,74,82,75,71,75,31,74
Abdallah Sima,LM,74,89,73,66,72,41,72
David Simão,CM,74,65,70,75,72,69,70
Ibrahima Sissoko,CM,74,56,60,70,68,71,85
Sivera,GK,74,74,72,75,76,57,73
Gijs Smal,LM,74,70,61,76,70,70,72
Rubén Sobrino,LM,74,77,73,70,75,37,64
Pablo Solari,ST,74,86,75,65,76,36,69
Juan Soriano,GK,74,74,70,68,76,37,73
José Sosa,CM,74,48,66,79,77,66,64
Lúcia Alves,LB,74,75,48,69,77,69,62
Ricardo Esgaio,RB,74,68,66,74,76,69,66
John Souttar,CB,74,73,48,63,70,73,77
Meredith Speck,CM,74,69,66,75,74,64,59
Drew Spence,CM,74,33,74,73,72,61,69
Nikki Stanton,CDM,74,49,53,65,65,73,68
Carl Starfelt,CB,74,75,31,53,68,74,76
Niklas Stark,CB,74,74,50,62,66,74,76
Beke Sterner,RB,74,73,59,73,71,71,69
Ella Stevens,ST,74,70,74,67,68,42,66
Zoé Stiévenart,RM,74,78,72,68,75,41,70
Thomas Strakosha,GK,74,74,73,72,75,43,71
Pascal Struijk,CB,74,56,46,59,64,74,78
Luka Sučić,CAM,74,79,73,74,74,49,69
Stoppila Sunzu,CB,74,43,41,49,51,74,83
Tomáš Suslov,RM,74,78,71,72,76,52,71
Attila Szalai,CB,74,72,45,62,63,74,79
Damian Szymański,CDM,74,70,64,65,68,73,81
Fatima Tagnaout,LW,74,87,65,67,79,40,52
Flavien Tait,CM,74,68,71,74,75,67,71
Matt Targett,LB,74,65,47,71,70,73,66
Kenneth Taylor,CM,74,74,68,76,74,60,69
Greg Taylor,LB,74,72,55,73,73,71,73
Inês Pereira,GK,74,71,74,78,76,37,73
Nahuel Tenaglia,RB,74,71,43,65,72,74,79
Arnau Tenas,GK,74,73,70,80,77,52,72
William Tesillo,CB,74,64,29,62,67,76,74
Alyssa Thompson,LW,74,86,66,69,78,41,58
Phillip Tietz,ST,74,65,74,56,68,33,79
Karl Toko Ekambi,LW,74,83,74,69,75,24,70
Luis Henrique,LM,74,82,67,71,73,45,72
Pablo Torre,CAM,74,72,64,76,76,45,53
Facundo Torres,RM,74,81,70,69,74,38,54
Jordan Torunarigha,CB,74,82,41,63,63,74,76
Cenk Tosun,ST,74,66,75,67,71,36,72
Adama Traoré,RW,74,87,71,65,75,23,60
Sanne Troelsgaard,CM,74,50,68,66,73,68,75
Stefano Turati,GK,74,75,71,71,78,35,74
Matt Turner,GK,74,74,72,67,74,40,73
Gennaro Tutino,ST,74,81,76,68,74,38,66
Ayase Ueda,ST,74,75,75,57,68,28,70
Filip Ugrinic,CAM,74,77,72,74,75,68,84
Michelle Ulbrich,CB,74,46,55,68,67,77,75
Sven Ulreich,GK,74,75,69,62,79,41,73
Itxaso,CDM,74,53,59,69,59,78,66
Irina Uribe,ST,74,77,74,72,75,46,77
Nicolai Vallys,CAM,74,81,68,71,75,35,75
Olivia Van der Jagt,CDM,74,65,55,65,68,74,63
Daphne van Domselaar,GK,74,73,69,66,74,40,75
Milan van Ewijk,RB,74,92,57,64,71,69,71
Ricky van Wolfswinkel,ST,74,66,74,69,70,48,73
Vladyslav Vanat,ST,74,79,74,59,73,26,64
Nuno Tavares,LB,74,84,65,69,72,68,76
Michele Vasconcelos,CAM,74,68,69,67,73,46,59
Johan Vásquez,CB,74,61,32,58,57,74,75
Katrine Veje,LB,74,66,45,73,66,72,69
Unai Vencedor,CM,74,62,68,73,74,74,73
Yorbe Vertessen,ST,74,89,73,66,74,34,70
Arturo Vidal,CM,74,55,74,76,72,76,75
Bruna,RW,74,82,73,62,74,33,60
Tonny Vilhena,CM,74,70,72,75,74,73,76
Toni Villa,LM,74,74,65,73,76,53,48
Iván Villar,GK,74,73,72,71,76,32,74
Cortnee Vine,LM,74,81,67,66,76,33,49
Odysseas Vlachodimos,GK,74,75,73,66,74,43,74
Jed Wallace,RM,74,76,68,71,73,45,66
Daniel Wass,CM,74,69,72,75,74,70,75
Tsuyoshi Watanabe,CB,74,77,29,47,55,75,76
Timothy Weah,RM,74,85,70,67,75,63,69
Ashley Westwood,CDM,74,54,64,75,71,70,73
Ben Whiteman,CDM,74,64,65,74,69,68,77
Morgan Whittaker,RW,74,78,73,67,74,38,65
Silvan Widmer,RB,74,72,62,70,72,71,77
Sophia Winkler,GK,74,73,74,73,72,59,74
Lily Woodham,LB,74,76,53,65,66,73,69
Christopher Wooh,CB,74,68,45,57,62,73,76
Joe Worrall,CB,74,50,25,51,45,75,76
Roman Yaremchuk,ST,74,73,72,68,69,44,75
Rıdvan Yılmaz,LB,74,86,56,67,78,68,62
Okay Yokuşlu,CDM,74,56,70,70,68,72,81
Christos Zafeiris,CM,74,77,68,72,78,66,75
Arsen Zakharyan,LM,74,79,70,74,72,53,60
Zaldúa,RB,74,66,37,66,67,73,75
Fernando Zampedri,ST,74,58,78,56,68,29,75
Cédric Zesiger,CB,74,67,43,57,61,73,80
Julia Zigiotti,CM,74,69,64,75,76,60,55
Fernando Zuqui,CM,74,70,63,75,72,69,69
Max Aarons,RB,73,81,42,62,73,69,74
Brenden Aaronson,CAM,73,79,65,69,77,55,59
Rodrigo Abascal,CB,73,63,44,54,58,73,78
Himad Abdelli,CAM,73,65,68,70,73,60,73
Oliver Abildgaard,CDM,73,55,64,68,70,70,81
Ragnar Ache,ST,73,84,70,52,69,29,76
Elias Achouri,LW,73,86,66,66,75,30,56
Aguado,CM,73,74,63,73,74,64,65
Emre Akbaba,CAM,73,66,73,74,73,58,63
Ilias,RW,73,74,70,68,74,28,57
Chadrac Akolo,ST,73,89,73,63,77,29,71
Jean-Daniel Akpa Akpro,CM,73,70,67,70,74,72,75
Mara Alber,RW,73,77,66,64,74,54,66
Asmita Ale,RB,73,67,51,67,64,73,67
Aleñá,CM,73,67,69,72,75,58,60
Ainhoa Alguacil,CM,73,76,64,74,71,65,56
Nani,LM,73,66,73,75,77,34,70
Agustín Almendra,CM,73,68,67,69,71,66,71
Cristian Álvarez,GK,73,75,70,69,72,45,73
Ary Borges,CM,73,72,74,68,76,62,57
Ibrahim Amadou,CDM,73,66,58,65,68,72,80
Selim Amallah,CAM,73,67,73,73,71,64,74
Lazare Amani,CM,73,77,65,70,79,66,70
Zeki Amdouni,ST,73,69,74,69,75,46,70
Lydia Andrade,LM,73,75,66,72,73,48,67
Paula Arana,LM,73,77,70,72,72,56,64
Eider Arana,LB,73,62,54,69,69,72,78
Arbilla,CB,73,49,57,70,65,71,79
Alex Arce,ST,73,59,77,48,69,22,64
Areso,RB,73,72,34,65,68,69,70
Joe Aribo,CM,73,74,64,72,76,66,77
Guðrún Arnardóttir,CB,73,66,34,58,63,75,72
Adrián Arregui,CM,73,70,66,72,71,71,78
Noah Atubolu,GK,73,73,69,70,74,35,72
Oğuz Aydın,RM,73,81,68,70,73,40,56
Tiago Tomás,ST,73,83,70,58,76,39,69
Milan Badelj,CDM,73,44,61,71,71,70,70
Mama Baldé,ST,73,85,71,65,72,49,76
Carlos Baleba,CDM,73,77,50,65,74,68,77
Daniel Ballard,CB,73,60,30,53,57,72,81
Leon Balogun,CB,73,70,44,59,60,72,77
Mohamed Bamba,ST,73,79,74,56,72,28,72
Valentín Barco,LB,73,76,50,75,77,65,60
Francesco Bardi,GK,73,74,71,70,74,49,71
Pier Barrios,CB,73,70,47,64,60,72,81
Merle Barth,CB,73,47,47,66,64,73,71
Jelle Bataille,RB,73,81,61,71,73,63,75
Mohamed Bayo,ST,73,67,75,60,72,26,65
Gavin Bazunu,GK,73,74,72,74,76,47,69
Thomas Beelen,CB,73,74,44,64,68,74,75
Kevin Behrens,ST,73,67,72,51,66,42,85
Vid Belec,GK,73,72,71,68,76,48,73
Bea Beltrán,LB,73,71,56,62,64,71,71
Eliesse Ben Seghir,CAM,73,77,73,65,77,28,54
Gastón Benavídez,RB,73,67,36,62,62,72,65
Malia Berkely,CB,73,50,50,57,64,75,63
Dimitry Bertaud,GK,73,73,69,72,75,53,72
Bruno Bianchi,CB,73,52,35,57,57,74,78
Julia Bianchi,CDM,73,71,73,75,76,70,54
Alena Bienz,ST,73,75,69,67,72,50,69
Bigas,CB,73,61,52,63,60,73,74
Leonardo Bittencourt,CAM,73,65,67,71,80,57,59
Fredrik Andre Bjørkan,LB,73,80,53,64,72,66,75
Cyrielle Blanc,CM,73,57,64,69,70,69,73
Laura Blindkilde Brown,CM,73,73,57,70,73,61,54
Lou Bogaert,LB,73,65,51,63,71,71,64
Jayden Bogle,RB,73,79,55,67,74,69,68
Darijan Bojanić,CM,73,47,63,75,72,62,71
Yoan Bonny,ST,73,87,73,67,76,32,70
Ângelo,RM,73,84,60,69,80,30,45
Jan Bořil,CB,73,67,62,69,69,70,79
Emilie Bragstad,CB,73,36,45,51,57,74,74
Darko Brašanac,CM,73,50,69,72,70,72,71
Ben Brereton Díaz,LW,73,80,73,66,73,41,78
Armando Broja,ST,73,74,73,53,72,30,75
Jorge Broun,GK,73,71,71,70,73,41,75
Fiona Brown,LM,73,76,70,68,71,37,69
Phoenetia Browne,ST,73,77,71,65,71,38,76
Facundo Buonanotte,RM,73,75,67,70,76,30,52
Gianluca Busio,CM,73,73,64,72,76,63,65
Nahuel Bustos,ST,73,83,73,67,76,33,69
Javier Cabrera,RM,73,76,63,68,75,53,70
Juan José Cáceres,RB,73,84,45,62,66,70,70
Mathieu Cafaro,LM,73,75,68,70,75,47,65
Jens-Lys Cajuste,CDM,73,67,62,69,74,68,74
Luca Caldirola,CB,73,32,42,63,59,76,65
Calero,CB,73,62,42,65,65,73,69
Alexander Callens,CB,73,72,53,50,57,72,78
Dani Calvo,CB,73,52,46,55,55,73,80
Mohamed Ali Camara,CB,73,69,35,51,45,71,84
Lamine Camara,CM,73,79,65,73,74,57,59
Sergio Camello,ST,73,70,74,65,75,28,56
Rute Costa,GK,73,70,71,79,76,43,70
Jorman Campuzano,CDM,73,72,40,60,65,71,72
Alexis Canelo,LM,73,86,74,68,72,28,73
Sergi Canós,LM,73,71,73,71,74,60,72
Nicolás Capaldo,CM,73,76,69,70,73,69,78
Gabriel Carabajal,CAM,73,72,71,71,76,42,65
Edwin Cardona,CAM,73,47,73,76,73,33,67
Irvin Cardona,ST,73,84,72,66,72,28,64
Julián Carranza,ST,73,71,73,60,71,42,76
Raiderlín Carrasco,LB,73,81,58,65,72,69,77
Guido Carrillo,ST,73,42,75,56,70,45,78
Federico Carrizo,CAM,73,83,71,70,75,46,64
Wanderson,LB,73,87,64,67,73,65,73
Cristian Cásseres Jr,CDM,73,77,64,67,71,72,74
Santiago Castro,ST,73,79,73,59,73,40,65
Federico Ceccherini,CB,73,62,48,57,63,74,72
Adam Gnezda Čerin,CM,73,73,63,71,73,62,68
Farouk Chafaï,CB,73,41,57,49,49,75,82
Diego Chará,CDM,73,71,54,64,69,68,78
Tjaronn Chery,CAM,73,59,75,71,75,29,68
Oliver Christensen,GK,73,75,70,69,79,44,69
Alessandro Circati,CB,73,61,35,53,49,74,74
Clerc,LB,73,81,58,68,71,66,73
Elias Cobbaut,CB,73,68,41,68,68,71,78
Nazareno Colombo,CB,73,63,39,52,54,74,79
Lorenzo Colombo,ST,73,68,75,51,70,29,72
Eray Cömert,CB,73,71,49,62,56,73,77
Diego Conde,GK,73,73,73,64,74,43,73
Ava Cook,LM,73,75,73,68,71,38,60
Jake Cooper,CB,73,51,32,48,53,72,83
Janner Corozo,RM,73,84,65,66,75,51,65
Claudio Corvalán,CB,73,60,54,66,63,71,80
Maureen Cosson,CB,73,50,38,61,61,75,68
Nicolas Cozza,LB,73,73,41,61,70,74,68
Maxime Crépeau,GK,73,74,71,70,75,49,71
Miguel Crespo,CM,73,70,64,72,74,72,76
Pejiño,RM,73,92,74,68,74,36,60
Leonardo Lelo,LM,73,82,57,64,73,67,70
Danny da Costa,RB,73,75,56,64,69,70,79
Thais Ferreira,CDM,73,71,47,58,68,75,77
Abner Vinícius,LB,73,82,52,72,73,66,63
Gustavo,ST,73,75,73,51,66,24,80
Busanello,LB,73,75,57,71,70,67,81
Mikkel Damsgaard,CM,73,81,69,71,78,61,65
Marcus Danielson,CB,73,43,37,48,52,74,77
Josh Dasilva,CM,73,71,71,72,74,64,74
Paweł Dawidowicz,CB,73,50,48,62,63,74,74
Zeca,ST,73,79,72,56,68,27,77
Miguel,ST,73,71,73,54,73,31,77
Jeffrey de Lange,GK,73,73,69,74,73,56,73
Leles Carrión,CM,73,81,68,71,70,68,74
Cláudio Ramos,GK,73,78,72,64,72,55,72
Thibault De Smet,LB,73,67,52,64,68,68,72
Felipe Silva,ST,73,75,71,59,68,28,85
Amar Dedić,RB,73,83,58,68,71,66,74
Kate Del Fava,CB,73,72,49,69,70,75,69
Diego Demme,CDM,73,51,47,71,72,69,68
Jason Denayer,CB,73,69,42,64,65,73,75
Fabio Depaoli,RB,73,72,56,69,74,68,61
Mikkel Desler,RB,73,72,60,68,70,68,69
Cyriel Dessers,ST,73,69,73,56,68,29,74
Ersin Destanoğlu,GK,73,73,74,68,73,38,74
Habib Diarra,CM,73,68,63,69,73,69,70
Bebé,LM,73,81,76,70,71,41,83
Sinaly Diomandé,CB,73,65,46,61,58,73,76
Matt Doherty,RB,73,67,65,69,69,72,73
Cecilio Domínguez,LM,73,79,72,69,73,44,70
Nery Domínguez,CB,73,51,61,70,68,73,72
Agathe Donnary,CM,73,73,58,70,72,66,72
Tomás Händel,CDM,73,71,56,70,73,69,67
Juninho Vieira,ST,73,86,74,61,70,30,63
Fernando,ST,73,89,74,66,78,37,64
Carlos Miguel,GK,73,71,74,69,71,17,73
Kamory Doumbia,CAM,73,69,67,70,76,57,59
Julie Doyle,RM,73,77,70,69,71,45,63
Patrick Drewes,GK,73,74,71,67,75,30,71
Joël Drommel,GK,73,74,72,76,75,51,71
Shane Duffy,CB,73,34,47,50,48,74,77
Noë Dussenne,CB,73,32,40,52,52,75,77
Sampson Dweh,CB,73,72,32,59,66,73,75
Youssef El Arabi,ST,73,59,76,65,72,37,64
Omar El Hilali,RB,73,82,41,63,67,70,73
Laureta Elmazi,LM,73,72,70,70,72,53,63
Mohamed Elyounoussi,LW,73,72,70,70,75,60,72
Emanuel Emegha,ST,73,81,71,56,69,30,74
Julio César Enciso,CAM,73,77,72,68,78,32,50
Romane Enguehard,RB,73,68,66,71,75,69,63
Thelma Eninger,RW,73,68,70,73,77,53,47
Samuel Essende,ST,73,74,71,49,67,26,82
Niamh Fahey,CB,73,46,40,63,62,78,60
Kiko Femenía,RB,73,69,56,69,67,71,65
Edimilson Fernandes,CB,73,69,65,70,72,76,68
Roger Fernandes,LM,73,88,63,65,74,33,48
Nicolás Fernández,CM,73,81,61,71,75,64,80
Federico Fernández,CB,73,36,34,58,57,75,76
Ezequiel Fernández,CDM,73,68,47,66,72,69,78
Carlos Fernández,ST,73,67,75,64,73,27,67
Andrés Fernández,GK,73,71,70,70,75,57,76
Jana,CB,73,68,49,63,62,75,67
Junior Firpo,LB,73,73,60,67,69,70,73
Mia Fishel,ST,73,75,74,65,72,23,68
Wes Foderingham,GK,73,74,71,72,75,44,72
Thomas Foket,RB,73,69,57,68,71,71,71
Fraser Forster,GK,73,72,71,67,75,28,74
Francés,CB,73,78,45,64,63,73,76
Ana Franco,LM,73,79,69,70,74,45,68
Nicolás Freire,CB,73,67,29,45,54,72,81
Fresneda,RB,73,75,41,60,74,72,69
Marvin Friedrich,CB,73,62,41,57,50,75,71
Kanya Fujimoto,CAM,73,79,67,72,74,52,51
Manu Fuster,LM,73,78,68,73,71,52,48
Gianluca Gaetano,CAM,73,63,70,71,75,51,61
Gauthier Gallon,GK,73,74,71,72,75,40,73
Javier García,GK,73,75,68,75,74,37,72
Naima García,ST,73,77,71,68,76,43,65
Sonia Majarín,CDM,73,68,52,65,63,71,71
Federico Gattoni,CB,73,71,60,59,64,74,75
Christy Gavory,CM,73,70,68,72,78,62,56
Valentin Gendrey,RB,73,79,34,59,66,68,73
Abdulrahman Ghareeb,LM,73,84,62,67,77,25,57
Faouzi Ghoulam,LB,73,62,65,72,70,72,68
Ryan Giles,LB,73,88,57,73,73,62,65
Benedikt Gimber,CB,73,64,48,59,57,74,77
Sergi Gómez,CB,73,61,46,61,59,73,72
Fábio Abreu,ST,73,78,73,55,69,26,76
Pedro Malheiro,RB,73,78,62,65,73,67,61
Derlis González,ST,73,81,75,71,76,44,64
Francisco González Metilli,CAM,73,73,70,70,74,41,69
Lucas Gourna-Douath,CDM,73,76,52,65,71,70,77
José Gragera,CDM,73,59,50,66,66,74,75
Chasity Grant,LW,73,71,66,69,72,37,69
Archie Gray,CDM,73,75,60,70,74,70,72
Ivo Grbić,GK,73,74,70,73,73,32,72
Malgorzata Grec,CB,73,53,38,46,54,72,82
Ilia Gruev,CDM,73,67,48,69,71,70,68
Svava Rós Gudmundsdóttir,ST,73,71,72,70,72,36,71
Sofia Guellati,CB,73,49,48,58,57,75,71
Hugo Guillamón,CDM,73,57,53,67,64,74,71
Manuel Gulde,CB,73,57,40,51,56,75,69
Gumbau,CM,73,53,66,76,69,72,68
Günay Güvenç,GK,73,72,71,71,75,55,70
Lewis Hall,LB,73,74,62,74,75,68,59
Maika Hamano,CAM,73,76,70,62,78,49,49
Tarek Hamed,CDM,73,64,58,65,66,72,83
Tuva Hansen,RB,73,61,42,59,64,77,65
Abdou Harroui,CM,73,69,70,70,74,67,73
Jorrel Hato,CB,73,86,39,66,72,74,70
Lukáš Hejda,CB,73,54,35,54,62,73,79
Junior Hernández,LB,73,81,61,65,68,69,61
Yeremay,LW,73,77,64,69,75,22,48
Wesley Hoedt,CB,73,56,46,69,60,74,75
Philipp Hofmann,ST,73,51,72,55,65,37,80
Casper Højer,LB,73,74,69,75,70,67,73
Rob Holding,CB,73,47,34,58,63,75,69
Lucas Höler,ST,73,69,73,54,63,51,79
Tomi Horvat,CAM,73,75,70,71,76,53,68
Trai Hume,RB,73,81,37,61,67,70,79
Adam Idah,ST,73,80,72,57,69,24,78
Samuel Iling-Junior,LM,73,81,61,69,78,37,55
Marcus Ingvartsen,ST,73,62,77,67,73,38,72
Cedric Itten,ST,73,69,73,62,67,36,80
Pontus Jansson,CB,73,49,45,51,59,73,81
Ardon Jashari,CDM,73,68,64,71,72,68,80
Fali,CB,73,43,53,67,57,70,87
Ben Johnson,RB,73,72,40,63,68,73,71
Paul Joly,RB,73,66,34,60,58,73,72
Erik,LB,73,85,51,69,74,65,74
Dejan Joveljić,ST,73,74,72,61,70,32,73
Christopher Jullien,CB,73,54,50,62,56,72,77
Anthony Jung,CB,73,63,62,65,66,74,74
David Jurásek,LB,73,82,61,68,72,67,75
Matěj Jurásek,RW,73,81,71,67,74,54,70
Julian Justvan,RM,73,83,60,71,75,53,53
Issa Kaboré,RB,73,87,39,63,72,65,74
Hassane Kamara,LB,73,82,59,67,73,67,74
Jakub Kamiński,LM,73,82,64,66,77,48,58
Uchenna Kanu,LM,73,74,70,69,74,42,67
Kenan Karaman,CAM,73,76,71,67,74,28,72
Isa Kardinaal,CB,73,67,50,49,58,73,71
Sarah Kassi,CDM,73,40,57,66,69,69,68
Grigoris Kastanos,CAM,73,76,70,72,75,55,65
Joris Kayembe,LB,73,79,60,68,73,66,73
Ilan Kebbal,CAM,73,77,66,71,78,24,53
Tomasz Kędziora,CB,73,76,45,65,65,72,75
Reda Khadra,CAM,73,85,67,68,77,48,67
Justine Kielland,CM,73,70,71,70,71,68,68
Leanne Kiernan,ST,73,81,76,64,76,28,59
Kim Seung Gyu,GK,73,75,65,70,76,36,71
Maurits Kjaergaard,CM,73,75,71,72,73,64,77
Hervé Koffi,GK,73,75,69,68,76,56,67
Luca Warrick Koleosho,LM,73,90,63,64,76,30,50
Karim Konaté,ST,73,86,70,56,75,40,65
Kaja Korošec,CM,73,67,74,70,75,58,66
Rominigue Kouamé,CM,73,68,56,69,73,70,79
Boubakar Kouyaté,CB,73,61,36,50,58,73,76
Vladan Kovacević,GK,73,74,70,75,76,37,77
Emil Krafth,RB,73,53,58,68,70,75,70
Elias Jelert,RB,73,85,57,68,73,66,73
Tim Krul,GK,73,73,72,71,76,37,71
Nicolas Kühn,RW,73,88,67,66,76,25,66
Bas Kuipers,LB,73,67,44,65,68,70,75
Daniel-Kofi Kyereh,CAM,73,74,70,66,78,31,56
Nediljko Labrović,GK,73,76,70,63,74,40,73
Stefan Lainer,RB,73,70,62,65,67,73,75
Alexandria Lamontagne,ST,73,77,73,62,71,34,76
Carlos Lampe,GK,73,72,71,69,74,34,75
Gianluca Lapadula,ST,73,68,73,61,72,39,71
Julien Laporte,CB,73,37,29,46,50,74,81
Jens Stryger Larsen,RB,73,76,60,66,69,69,79
Jacob Bruun Larsen,LM,73,81,72,70,73,55,66
Latasa,ST,73,69,73,55,67,22,68
Rose Lavaud,LM,73,74,64,69,78,52,59
Rachael Laws,GK,73,70,72,71,73,33,74
Valentino Lazaro,LM,73,71,69,73,74,64,65
Mathew Leckie,LM,73,82,68,68,75,63,78
Tomás Araújo,CB,73,79,29,65,66,72,79
Théo Leoni,CM,73,70,67,73,71,64,63
Johann Lepenant,CDM,73,69,56,67,71,69,69
Lukas Lerager,CM,73,68,69,69,69,71,84
Keane Lewis-Potter,LW,73,78,67,65,76,44,65
Fiona Liaigre,LB,73,76,46,59,64,70,67
Lisa Lichtfus,GK,73,69,75,68,76,43,71
Mateusz Lis,GK,73,75,73,68,74,27,75
Tom Lockyer,CB,73,53,36,54,61,74,78
Nicolás Lodeiro,CAM,73,57,71,76,74,49,66
Alexis Loera,CB,73,39,42,59,65,78,68
Luciano Lollo,CB,73,35,49,53,57,75,71
Ivi López,CAM,73,73,73,71,74,39,65
Vicky López,CAM,73,82,70,68,75,36,47
Dion Lopy,CDM,73,64,60,69,72,70,73
Nahuel Losada,GK,73,74,74,72,69,41,70
Iker Losada,RM,73,76,73,73,71,34,55
Jonas Lössl,GK,73,73,74,70,72,37,73
Sandi Lovrič,CDM,73,49,64,72,72,68,69
Fabio Lucioni,CB,73,59,42,50,52,75,78
Jeison Lucumí,LM,73,82,67,67,74,25,65
Gustav Ludwigson,LM,73,88,69,63,70,30,80
Massimo Luongo,CDM,73,59,67,67,71,70,77
Charalampos Lykogiannis,LB,73,77,70,71,66,69,71
Antoine Makoumbou,CDM,73,72,59,67,76,68,78
Lennard Maloney,CDM,73,64,44,56,60,75,86
Aleš Mandous,GK,73,72,72,77,74,19,73
Matías Mansilla,GK,73,70,71,68,75,25,76
Braydon Manu,RM,73,86,66,63,76,37,70
Faitout Maouassa,LB,73,76,64,71,74,70,74
Ainhoa Marín,RW,73,73,72,71,73,40,66
Roger Martí,ST,73,72,73,62,73,42,70
Juan Carlos,GK,73,72,73,72,73,59,71
Roger Martínez,ST,73,73,73,66,76,41,78
Emiliano Martínez,CDM,73,73,56,63,71,71,70
Morgane Martins,LB,73,74,46,65,66,70,68
Andreia Faria,CDM,73,67,62,72,74,70,60
Erhan Mašović,CB,73,61,33,49,56,75,69
Mata,ST,73,61,72,63,70,38,72
Saskia Matheis,CM,73,57,64,68,73,67,72
Jasmine Matthews,CB,73,52,61,63,68,76,67
Magnus Mattsson,CAM,73,67,70,70,76,39,62
Luca Mazzitelli,CM,73,40,62,75,71,64,68
Oli McBurnie,ST,73,54,72,58,68,34,81
Kayla McKenna,ST,73,77,71,60,73,34,60
Gary Medel,CB,73,51,50,62,68,72,73
Naomi Mégroz,LB,73,63,59,64,63,74,68
Björn Meijer,LB,73,70,62,68,67,70,82
Bamo Meïté,CB,73,54,33,47,58,75,70
Santiago Mele,GK,73,75,70,68,76,50,68
Melero,CM,73,51,71,72,69,70,73
Lorenzo Melgarejo,ST,73,83,72,65,76,56,69
Birger Meling,LB,73,79,55,68,72,69,66
Jubal,CB,73,46,39,46,56,73,76
João Mendes,LW,73,70,72,72,73,57,70
Alexandre Mendy,ST,73,72,73,52,66,25,82
Batista Mendy,CDM,73,62,58,66,68,73,80
Teresa Mérida,CB,73,63,32,54,60,74,74
Max Meyer,CAM,73,62,66,75,75,62,63
Matt Miazga,CB,73,46,26,47,57,73,78
Teagan Micah,GK,73,71,72,76,73,30,73
Fredrik Midtsjø,CM,73,76,59,72,71,68,78
Salvador Agra,RM,73,85,69,69,74,58,68
Pere Milla,ST,73,73,73,70,73,51,66
María Miralles,GK,73,72,70,73,74,32,75
Alexandru Mitriță,LM,73,86,72,68,77,26,60
Filip Mladenović,LB,73,85,67,70,69,65,66
Jakub Moder,CM,73,61,70,74,72,70,71
María Molina,CB,73,66,44,61,57,74,69
Florent Mollet,CAM,73,66,72,77,75,51,63
Gonzalo Montes,CM,73,70,67,68,71,64,66
Santiago Montiel,LM,73,88,62,70,74,65,66
Anna Moorhouse,GK,73,71,74,72,73,41,71
Emre Mor,RM,73,88,65,65,81,38,57
Maxi Moralez,CAM,73,59,68,73,76,52,49
Tete Morente,LM,73,80,70,72,72,44,69
Lewis Morgan,ST,73,82,74,71,75,55,68
Anthony Moris,GK,73,74,70,79,75,47,71
Aidan Morris,CDM,73,73,53,61,69,69,81
Gabriel Moscardo,CDM,73,70,52,62,70,71,78
Andrés Mosquera,CB,73,70,42,59,55,74,74
Alex Mowatt,CDM,73,54,69,74,70,66,72
Stefan Mugoša,ST,73,64,75,53,67,24,78
Florent Muslija,CAM,73,78,67,71,77,30,49
Knowledge Musona,CAM,73,71,71,73,73,42,76
Andrey Santos,CM,73,74,65,70,75,70,69
Sebastian Nanasi,LM,73,70,64,71,77,32,65
Paul Nardi,GK,73,74,67,68,76,50,72
Dan Neil,CDM,73,73,64,66,72,68,77
Neto Borges,LB,73,70,50,66,72,69,80
Carlos Neva,LB,73,77,52,62,70,69,68
Cyril Ngonge,RM,73,83,72,67,75,35,64
Tanguy Nianzou,CB,73,60,37,55,63,72,75
Moritz Nicolas,GK,73,76,74,68,77,21,70
Casper Nielsen,CM,73,71,70,73,74,70,76
Gustaf Nilsson,ST,73,70,75,57,62,32,76
Justin Njinmah,ST,73,90,75,62,73,30,59
Niels Nkounkou,LB,73,78,49,69,75,66,73
Andries Noppert,GK,73,74,71,67,73,35,72
Obinna Nwobodo,CDM,73,82,61,64,70,73,74
Shannon O'Brien,ST,73,71,69,60,77,67,71
Armando Obispo,CB,73,72,42,60,66,72,75
Jens Odgaard,ST,73,73,73,68,72,42,77
Wilson Odobert,LM,73,86,67,64,75,30,49
Chiedozie Ogbene,RB,73,91,65,66,74,64,78
Patri Ojeda,CB,73,63,58,60,64,74,72
